row_id,type,name,min_players,max_players,playingtime,minimum_age,release_year,average_rating,num_of_ratings,weight,num_of_weights,bayes_average,std_deviation,language_dependency,owned,trading,wanting,wishing,rank_boardgame
36779,boardgameexpansion,Aquaretto: The Training Camp,2,5,45,0,2008,6.86207,58,1.8333,6,5.52675,1.22753,1: No necessary in-game text,250,11,12,38,
36881,boardgameexpansion,Anno Domini: Probespiel,2,8,30,0,2005,5.85238,42,1.0,2,5.50647,1.87035,1: No necessary in-game text,197,45,0,5,
36882,boardgameexpansion,Klingon Ship Recognition Manual,2,2,60,0,1985,7.25152,33,3.25,8,5.51793,1.60116,3: Moderate in-game text - needs crib sheet or paste ups,91,2,3,9,
36884,boardgameexpansion,Federation Ship Recognition Manual,2,2,60,0,1985,7.40303,33,3.2,5,5.52012,1.48558,1: No necessary in-game text,91,1,3,8,
37008,boardgameexpansion,Arkham Horror: The Black Goat of the Woods Expansion,1,8,240,12,2008,7.51005,2731,3.1469,143,6.51426,1.31336,4: Extensive use of text - massive conversion needed to be playable,9178,109,138,654,
37036,boardgameexpansion,Lifeboat Expansion #1: Cannibalism,4,7,45,12,2008,6.54071,513,1.8636,22,5.67904,1.49063,2: Some necessary text - easily memorized or small crib sheet,1760,51,13,50,
37177,boardgameexpansion,Zombie Fluxx: Flame-Thrower Expansion Pack,2,6,30,8,2008,6.43012,166,1.6667,15,5.55722,1.80252,3: Moderate in-game text - needs crib sheet or paste ups,591,22,25,116,
37185,boardgameexpansion,Rally Point Volume 2: Advanced Squad Leader Starter Kit Special Study,2,2,75,0,2007,7.7325,40,4.0,7,5.53123,1.78345,3: Moderate in-game text - needs crib sheet or paste ups,172,0,15,29,
37186,boardgameexpansion,BattleTech: Tactical Operations,2,6,120,14,2008,7.85714,63,4.1429,7,5.55362,1.54455,5: Unplayable in another language,261,2,1,15,
37190,boardgameexpansion,The World Cup Game:  Expansion Set 4,2,12,90,0,2008,7.64545,55,1.8333,6,5.55126,1.32003,2: Some necessary text - easily memorized or small crib sheet,150,1,12,17,
37235,boardgameexpansion,Agricola: Z-Deck,1,5,120,0,2008,6.71465,1001,3.1446,83,5.85026,1.54677,4: Extensive use of text - massive conversion needed to be playable,3656,89,80,207,
37302,boardgameexpansion,"Age of Steam Expansion: Vermont, New Hampshire & Central New England",3,8,120,10,2008,7.71412,117,3.2308,13,5.60341,1.26654,1: No necessary in-game text,614,14,27,38,
37303,boardgameexpansion,Heroscape: Skahen's Rescue,2,8,60,0,2008,7.87344,128,2.25,4,5.61424,1.52743,1: No necessary in-game text,288,13,54,66,
37326,boardgameexpansion,Age of Steam Expansion: Secret Blueprints of Steam Plans 1 & 2,3,4,45,10,2008,6.96129,47,3.0,3,5.52409,1.51377,2: Some necessary text - easily memorized or small crib sheet,473,18,14,31,
37388,boardgameexpansion,"Age of Steam Expansion: Chile, Egypt and CCCP",3,6,120,0,2008,7.51306,59,3.8,5,5.54957,1.18452,1: No necessary in-game text,334,4,17,34,
37397,boardgameexpansion,Power Grid: China/Korea,2,6,120,13,2008,7.99956,2998,3.2632,209,6.89242,1.17452,1: No necessary in-game text,9042,76,132,414,
37429,boardgameexpansion,StarCraft: Typhon Promotion,2,6,180,0,2008,7.15115,130,2.3077,13,5.57058,1.75579,1: No necessary in-game text,528,25,91,231,
37494,boardgameexpansion,AeroTech 2,2,0,120,0,2004,6.92857,42,4.0,2,5.52517,1.53364,1: No necessary in-game text,141,3,1,12,
37501,boardgameexpansion,Munchkin 7: More Good Cards,3,6,90,10,2008,6.49972,586,2.0,24,5.65408,1.71489,4: Extensive use of text - massive conversion needed to be playable,1975,35,19,201,
37563,boardgameexpansion,Ancient Battles Deluxe Expansion Kit 1: Elephants at War,2,2,45,0,2008,7.4625,32,2.2,5,5.52755,0.823389,1: No necessary in-game text,141,6,3,12,
37601,boardgameexpansion,Tide of Iron: Normandy,2,4,240,13,2008,7.76731,451,3.2609,46,5.83527,1.28207,4: Extensive use of text - massive conversion needed to be playable,1873,59,51,116,
37602,boardgameexpansion,Tide of Iron: Designer Series Vol. 1,2,4,120,12,2008,7.63397,305,2.9375,32,5.73113,1.46086,4: Extensive use of text - massive conversion needed to be playable,1323,45,30,89,
37626,boardgameexpansion,Autoduel Quarterly,1,12,60,0,1983,6.82375,32,3.0,3,5.51837,1.14716,1: No necessary in-game text,182,5,2,4,
37638,boardgameexpansion,Battleground: Kingdoms,2,12,60,0,2008,7.90625,48,2.625,8,5.54644,1.22328,3: Moderate in-game text - needs crib sheet or paste ups,259,10,8,26,
37654,boardgameexpansion,Gloom: Unfortunate Expeditions,2,5,30,13,2009,6.66705,857,1.8,25,5.77955,1.41253,3: Moderate in-game text - needs crib sheet or paste ups,4688,78,41,295,
37690,boardgameexpansion,Die Siedler von Catan: Rincewind und der Tourist  /  Die Gilden von Ankh-Morpork,3,6,90,0,2008,6.84615,52,2.25,8,5.5285,1.47263,1: No necessary in-game text,468,24,40,135,
37767,boardgameexpansion,World at War: Operation Garbo,2,2,240,12,2010,7.55069,89,2.875,8,5.56258,1.18582,3: Moderate in-game text - needs crib sheet or paste ups,327,6,20,41,
37774,boardgameexpansion,De Kolonisten van Catan: Het Kaartspel – Goud & Piraten,2,2,90,10,2001,7.0727,63,2.0,3,5.53948,1.18856,4: Extensive use of text - massive conversion needed to be playable,342,5,7,28,
37867,boardgameexpansion,Into The Rubble,2,2,180,12,2008,7.82143,42,4.0,6,5.54065,1.18433,4: Extensive use of text - massive conversion needed to be playable,201,2,6,10,
37900,boardgameexpansion,Hold the Line: French and Indian War Expansion Set,1,2,60,10,2008,7.55119,126,2.0385,26,5.6063,1.19948,3: Moderate in-game text - needs crib sheet or paste ups,487,21,23,48,
37911,boardgameexpansion,Memoir '44: Operation Overlord,2,8,90,10,2008,7.76907,1041,2.4902,51,6.16651,1.4133,3: Moderate in-game text - needs crib sheet or paste ups,4490,37,147,391,
37918,boardgameexpansion,Memoir '44: Hedgerow Hell,2,8,90,10,2008,7.67626,451,2.2143,28,5.83192,1.36186,2: Some necessary text - easily memorized or small crib sheet,2379,20,128,235,
37926,boardgameexpansion,BattleLore: For Troll and Country,2,2,120,0,2008,7.03856,313,2.3043,23,5.67435,1.42658,5: Unplayable in another language,1617,61,36,73,
37935,boardgameexpansion,Container: The Second Shipment,3,5,90,12,2008,7.24694,314,3.3462,26,5.69749,1.55852,1: No necessary in-game text,974,19,84,168,
37974,boardgameexpansion,We Didn't Playtest This at All: Chaos Pack,2,10,10,0,2008,5.99679,333,1.0667,15,5.54782,1.84768,4: Extensive use of text - massive conversion needed to be playable,951,13,4,24,
38025,boardgameexpansion,Talisman (Revised 4th Edition): The Reaper Expansion,2,6,90,13,2008,7.34171,2835,2.1304,115,6.41409,1.45442,4: Extensive use of text - massive conversion needed to be playable,8355,94,38,247,
38188,boardgameexpansion,Neuroshima Hex! Babel13,2,4,30,10,2008,7.69568,831,2.7083,48,6.0556,1.20673,1: No necessary in-game text,1963,65,35,116,
38216,boardgameexpansion,Conflict of Heroes: Marsh Map Missions,2,4,60,0,2008,7.47427,260,2.6087,23,5.68078,1.34828,3: Moderate in-game text - needs crib sheet or paste ups,1401,69,12,49,
38261,boardgameexpansion,Age of Steam Expansion: Washington DC and The Berlin Wall,3,4,120,0,2008,7.66976,39,4.0,3,5.53506,1.03097,1: No necessary in-game text,207,5,20,28,
38282,boardgameexpansion,Okko: Yakuza Hazu Akai,2,2,45,12,2008,7.24471,104,2.0,9,5.5653,1.26842,1: No necessary in-game text,502,24,31,75,
38320,boardgameexpansion,Memoir '44: Mediterranean Theater,2,2,60,8,2008,7.92583,1666,2.1647,85,6.46562,1.16745,3: Moderate in-game text - needs crib sheet or paste ups,6885,54,214,475,
38378,boardgameexpansion,Galaxy Trucker: The Big Expansion,2,5,60,12,2008,7.9355,3342,2.677,161,6.91521,1.22483,3: Moderate in-game text - needs crib sheet or paste ups,8319,120,200,653,
38431,boardgameexpansion,Carcassonne: The Cult,2,5,60,0,2008,6.73076,543,1.7333,30,5.72374,1.51076,1: No necessary in-game text,1952,34,53,187,
38454,boardgameexpansion,Ticket to Ride: The Dice Expansion,2,5,50,8,2008,5.69797,865,1.5323,62,5.54065,1.7575,1: No necessary in-game text,2759,66,113,444,
38498,boardgameexpansion,Hell Over Korea,1,1,90,14,2012,7.68727,55,2.625,8,5.53745,1.14765,1: No necessary in-game text,432,11,17,66,
38522,boardgameexpansion,League of Six: Loyal Retinue,3,6,90,12,2008,7.24519,306,2.52,25,5.70448,1.15512,1: No necessary in-game text,1029,48,20,46,
38538,boardgameexpansion,Munchkin Quest 2: Looking for Trouble,2,6,180,10,2009,6.44631,735,2.3171,41,5.68875,1.74419,4: Extensive use of text - massive conversion needed to be playable,2538,101,33,170,
38551,boardgameexpansion,ASL Action Pack #5: East Front,2,2,240,0,2008,8.27372,137,4.3043,23,5.64156,1.09799,3: Moderate in-game text - needs crib sheet or paste ups,861,11,8,21,
38641,boardgameexpansion,Agricola: Through the Seasons,1,5,120,12,2008,7.11203,922,3.1029,68,5.93719,1.43302,3: Moderate in-game text - needs crib sheet or paste ups,3039,71,90,285,
38643,boardgameexpansion,Runebound: The Frozen Wastes,2,6,180,12,2009,7.57841,521,2.7917,24,5.84868,1.23231,4: Extensive use of text - massive conversion needed to be playable,1728,19,85,191,
38677,boardgameexpansion,PitchCar: Extension 4 – Stunt Race,2,8,30,6,2008,7.22172,561,1.1818,22,5.83328,1.47659,1: No necessary in-game text,1807,11,188,312,
38733,boardgameexpansion,Agricola: X-Deck,1,5,120,12,2008,6.21619,701,2.5217,46,5.64536,1.84865,4: Extensive use of text - massive conversion needed to be playable,3105,97,61,143,
38777,boardgameexpansion,Tribune: Expansion,2,6,90,13,2008,7.25379,570,2.8636,44,5.84154,1.29814,2: Some necessary text - easily memorized or small crib sheet,2080,81,44,122,
38791,boardgameexpansion,Zauberschwert & Drachenei: Wissen & Artefakte,2,5,90,12,2008,6.58276,58,2.125,8,5.52617,1.3065,3: Moderate in-game text - needs crib sheet or paste ups,426,32,6,12,
38794,boardgameexpansion,Israeli Independence: Expansion Kit,1,1,15,0,2008,6.55347,72,1.1429,14,5.53121,1.28332,1: No necessary in-game text,211,5,9,20,
38796,boardgameexpansion,StarCraft: The Board Game – Brood War Expansion,2,6,180,12,2008,8.2568,1722,3.8852,122,6.57915,1.30466,4: Extensive use of text - massive conversion needed to be playable,4305,89,186,595,
38845,boardgameexpansion,Catan Dice Game Plus,2,4,30,0,2007,5.84521,397,1.375,32,5.54229,1.42573,1: No necessary in-game text,953,15,2,39,
38855,boardgameexpansion,Carcassonne: Catapult,2,6,45,8,2008,4.86382,1597,1.3704,81,5.2134,2.10291,1: No necessary in-game text,4982,52,121,676,
38875,boardgameexpansion,Rotterdam: Masters of Trade,2,4,90,10,2008,6.86538,65,2.7,10,5.53201,1.38605,1: No necessary in-game text,184,6,7,19,
38876,boardgameexpansion,Stone Age: The New Huts,2,4,60,0,2008,7.37706,728,2.2292,48,5.94256,1.26756,1: No necessary in-game text,1680,27,188,358,
38891,boardgameexpansion,+6 Bag o' Munchkins,3,6,90,10,2009,6.18452,84,1.6667,3,5.51336,2.17034,1: No necessary in-game text,379,8,8,53,
38896,boardgameexpansion,Zooloretto XXL,2,5,45,8,2008,6.86636,420,2.0741,27,5.68754,1.38657,1: No necessary in-game text,1820,32,68,140,
38927,boardgameexpansion,Commands & Colors: Ancients Expansion Pack #5 – Epic Ancients II,2,8,60,0,2009,8.35163,430,2.3409,44,5.93962,1.26581,2: Some necessary text - easily memorized or small crib sheet,1377,6,140,311,
38928,boardgameexpansion,Commands & Colors: Ancients Expansion Pack #4 – Imperial Rome,2,0,60,12,2009,8.34361,426,2.3953,43,5.92865,1.13396,3: Moderate in-game text - needs crib sheet or paste ups,1990,9,145,286,
38997,boardgameexpansion,Power Grid: Flux Generator,2,6,120,0,2008,7.42116,623,2.9697,33,5.8955,1.35115,1: No necessary in-game text,2655,85,60,146,
39056,boardgameexpansion,Battleforce 2,2,6,60,0,1997,7.23913,46,2.6667,3,5.52451,1.49542,1: No necessary in-game text,157,2,5,14,
39060,boardgameexpansion,AT-43: Operation Frostbite,2,4,60,14,2008,7.45263,38,3.1111,9,5.5301,1.51358,3: Moderate in-game text - needs crib sheet or paste ups,189,6,2,4,
39090,boardgameexpansion,Agricola: L-Deck,1,5,120,0,2008,5.88729,302,2.3158,19,5.53039,2.07082,4: Extensive use of text - massive conversion needed to be playable,3287,516,166,385,
39093,boardgameexpansion,Catan Geographies: North Rhine – Westphalia,2,6,60,0,2008,7.06882,51,1.7143,7,5.5318,1.34928,1: No necessary in-game text,497,24,13,51,
39097,boardgameexpansion,A Touch of Evil: ‘The Madness' Game Supplement,2,8,60,0,2008,7.43949,257,2.5,16,5.67315,1.34169,3: Moderate in-game text - needs crib sheet or paste ups,965,15,44,131,
39106,boardgameexpansion,Zooloretto: The Gorilla,2,5,45,8,2008,6.59393,203,1.7143,7,5.57761,1.29128,1: No necessary in-game text,1007,21,40,59,
39108,boardgameexpansion,Last Night on Earth: Revenge of the Dead,2,6,60,12,2008,7.41594,288,2.1,20,5.69748,1.24607,2: Some necessary text - easily memorized or small crib sheet,1079,17,57,163,
39109,boardgameexpansion,Alhambra: Power of the Sultan,2,6,60,8,2008,7.01292,353,2.44,25,5.68786,1.26926,1: No necessary in-game text,1627,17,35,131,
39176,boardgameexpansion,Zooloretto: The Savings Book,2,5,45,0,2008,6.64416,110,1.5,4,5.54634,1.14158,1: No necessary in-game text,603,14,28,48,
39179,boardgameexpansion,A Castle for All Seasons: Winter Cards,2,4,60,0,2008,6.80937,176,2.5,16,5.58324,1.28926,1: No necessary in-game text,548,36,19,51,
39256,boardgameexpansion,Agricola: Ö-Deck,1,5,120,12,2008,7.01927,494,3.0323,31,5.75276,1.46503,4: Extensive use of text - massive conversion needed to be playable,2516,78,51,116,
39261,boardgameexpansion,Munchkin Wicked Dice & Bag,3,6,90,10,2008,6.63146,89,1.8,5,5.5291,1.99818,1: No necessary in-game text,466,19,11,53,
39264,boardgameexpansion,Munchkin Bobblehead,3,6,90,10,2007,6.23818,55,2.0,2,5.50745,2.47713,1: No necessary in-game text,243,10,6,29,
39292,boardgameexpansion,Caylus Magna Carta: The Library,2,4,45,0,2007,6.80171,165,2.25,12,5.58538,1.32011,1: No necessary in-game text,576,57,13,49,
39303,boardgameexpansion,Heroscape: Viper's Vengeance,2,4,60,0,2005,7.57949,156,2.5556,9,5.61994,1.61294,1: No necessary in-game text,432,8,29,42,
39346,boardgameexpansion,Killer Bunnies and the Journey to Jupiter: Laser Red Booster Deck,2,6,90,13,2008,5.69559,68,2.6667,3,5.50424,1.92502,5: Unplayable in another language,250,20,3,26,
39354,boardgameexpansion,World of Warcraft: The Adventure Game – Dongon Swiftblade Character Pack,2,4,120,12,2008,6.73304,115,2.1,10,5.54564,1.41019,4: Extensive use of text - massive conversion needed to be playable,679,22,14,45,
39355,boardgameexpansion,World of Warcraft: The Adventure Game – Zowka Shattertusk   Character Pack,2,4,120,12,2008,6.89273,110,2.0769,13,5.55249,1.27191,4: Extensive use of text - massive conversion needed to be playable,699,22,14,39,
39356,boardgameexpansion,World of Warcraft: The Adventure Game – Brandon Lightstone Character Pack,2,4,120,12,2008,6.82788,118,2.1538,13,5.55125,1.29512,4: Extensive use of text - massive conversion needed to be playable,707,21,13,41,
39357,boardgameexpansion,World of Warcraft: The Adventure Game – Artumnis Moondream Character Pack,2,4,120,12,2008,6.79664,119,2.2143,14,5.54987,1.31947,4: Extensive use of text - massive conversion needed to be playable,697,19,16,49,
39365,boardgameexpansion,"Warhammer 40,000 Battle Manual",2,8,180,0,1992,6.2561,41,2.6667,3,5.51271,2.16153,1: No necessary in-game text,134,3,3,6,
39391,boardgameexpansion,Mask of the Munchkin,3,6,90,10,2007,5.775,32,1.6667,3,5.49969,2.91719,1: No necessary in-game text,128,0,1,19,
39392,boardgameexpansion,Munchkin Coins,3,6,90,10,2007,6.19657,102,2.0667,15,5.51946,1.97427,2: Some necessary text - easily memorized or small crib sheet,808,49,23,56,
39393,boardgameexpansion,Munchkin Official Shirts,3,6,90,10,0,7.32889,45,1.2857,7,5.53093,2.59475,1: No necessary in-game text,178,1,8,37,
39425,boardgameexpansion,Formula D: Circuits 1 – Sebring & Chicago,2,10,60,8,2009,7.41498,931,1.9231,52,6.01683,1.15738,1: No necessary in-game text,3762,59,94,260,
39428,boardgameexpansion,Ghost Stories: The Guardhouse Expansion,1,4,60,0,2008,7.43356,567,2.8182,33,5.87204,1.18052,1: No necessary in-game text,2099,64,73,212,
39518,boardgameexpansion,Wie verhext!: Der brodelnde Theriak,3,5,45,0,2008,6.39737,38,1.4,5,5.51492,1.21601,1: No necessary in-game text,236,17,11,18,
39520,boardgameexpansion,Ärger Dich schwarz!,2,6,30,8,2008,6.65116,43,1.0,1,5.52184,1.66543,4: Extensive use of text - massive conversion needed to be playable,211,5,1,6,
39566,boardgameexpansion,"Warhammer 40,000 Compilation",2,0,120,0,1991,6.14706,34,3.6667,3,5.50923,2.05987,1: No necessary in-game text,142,3,4,8,
39567,boardgameexpansion,"Formula D: The ""Shortcut""",2,10,60,0,2008,6.74767,64,1.7778,9,5.53242,1.38196,1: No necessary in-game text,206,3,31,75,
39596,boardgameexpansion,Wings of War: Balloon Busters,1,6,30,13,2010,7.4703,135,2.3333,3,5.59881,1.41421,1: No necessary in-game text,523,11,35,83,
39624,boardgameexpansion,"Catan Dice Game ""Extra""",1,4,30,0,2008,6.25184,76,1.6364,11,5.5199,1.40119,1: No necessary in-game text,200,3,7,48,
39630,boardgameexpansion,Patrician: The Messengers (part 1),2,5,50,0,2008,6.6797,31,2.0,1,5.5119,1.73146,1: No necessary in-game text,115,17,7,15,
39650,boardgameexpansion,Flying Circus Deluxe: Bombers & Campaigns,2,2,60,0,2008,7.15541,37,1.6667,9,5.5229,1.13803,2: Some necessary text - easily memorized or small crib sheet,174,5,9,24,
39707,boardgameexpansion,Dominion: Envoy Promo Card,2,4,30,10,2008,7.19452,3326,2.2,155,6.46862,1.35456,2: Some necessary text - easily memorized or small crib sheet,9699,197,43,211,
39756,boardgameexpansion,Kleine Helden 2: Verstärkung!,2,4,45,0,2008,6.89015,66,2.6,5,5.53607,1.26889,3: Moderate in-game text - needs crib sheet or paste ups,228,7,1,2,
39775,boardgameexpansion,Kingsburg: To Forge a Realm,2,5,90,13,2009,7.83267,4339,2.4495,198,7.00281,1.05751,3: Moderate in-game text - needs crib sheet or paste ups,8059,150,184,616,
39790,boardgameexpansion,"Neuroshima Hex! Babel13 Artillery Outpost ""THUNDER""",2,4,30,0,2008,6.42683,41,2.5,4,5.51312,2.26802,1: No necessary in-game text,140,4,32,63,
39801,boardgameexpansion,Munchkin Booty 2: Jump the Shark,3,6,90,10,2009,6.66751,497,2.0,19,5.66622,1.64984,3: Moderate in-game text - needs crib sheet or paste ups,1728,46,18,118,
39861,boardgameexpansion,Memoir '44: Campaign Book Volume 1,2,8,40,8,2009,8.22291,923,2.4167,60,6.23565,1.21343,4: Extensive use of text - massive conversion needed to be playable,2907,31,246,508,
39888,boardgameexpansion,Order of the Stick Adventure Game: The Shortening,2,6,120,0,2011,6.35814,113,2.6667,6,5.53732,1.35465,4: Extensive use of text - massive conversion needed to be playable,618,17,11,43,
39956,boardgameexpansion,Formula Dé Circuits 1 & 2: Monaco & Zandvoort 1,2,10,120,0,1997,7.64155,155,1.8,10,5.62633,1.26188,1: No necessary in-game text,466,7,22,38,
39979,boardgameexpansion,Axis & Allies Miniatures: Eastern Front 1941-1945 Map Guide,2,2,45,0,2008,6.99459,37,2.5,4,5.52053,1.4981,1: No necessary in-game text,106,3,3,13,
40082,boardgameexpansion,Tannhäuser: Daedalus,2,10,60,12,2011,7.56743,131,2.5714,7,5.60482,1.23611,1: No necessary in-game text,984,27,31,101,
40205,boardgameexpansion,Turning The Tide,2,4,180,0,2008,8.00217,69,4.2143,14,5.56329,1.36558,1: No necessary in-game text,572,8,6,17,
40210,boardgameexpansion,Race for the Galaxy: Rebel vs Imperium,1,6,60,12,2009,7.92562,6093,3.0801,362,7.22378,1.30709,2: Some necessary text - easily memorized or small crib sheet,15097,177,212,881,
40264,boardgameexpansion,Aquaretto: The Trains,2,5,45,0,2008,6.72222,72,2.5,4,5.5309,1.32782,1: No necessary in-game text,394,23,9,24,
40387,boardgameexpansion,Le Havre Expansion: Essen Promo Cards,1,5,150,0,2008,7.45341,332,2.9231,26,5.7428,1.43796,3: Moderate in-game text - needs crib sheet or paste ups,1403,43,89,160,
40473,boardgameexpansion,Flames of War: Fortress Europe,2,2,120,0,2008,7.5383,47,4.0,1,5.53402,1.38987,1: No necessary in-game text,168,6,0,5,
40475,boardgameexpansion,Munchkin Quest: Promo Set 1,2,4,120,12,2008,6.46293,116,2.2727,11,5.53536,1.75536,4: Extensive use of text - massive conversion needed to be playable,631,78,14,56,
40479,boardgameexpansion,Munchkin 1.5: Kości zostały rzucone,3,6,45,0,2009,6.68763,97,2.0,4,5.53676,1.64575,3: Moderate in-game text - needs crib sheet or paste ups,182,2,8,22,
40509,boardgameexpansion,BattleTech: Strategic Operations – Advanced Aerospace Rules,2,6,120,12,2008,7.7371,62,4.0,3,5.55523,1.67767,1: No necessary in-game text,237,1,7,26,
40533,boardgameexpansion,Aquaretto: Three Coworker Tiles,2,5,45,0,2008,6.73086,81,2.25,4,5.53581,1.25989,1: No necessary in-game text,375,21,10,24,
40536,boardgameexpansion,Yvio: Octago,1,4,20,0,2008,6.21429,35,1.8333,6,5.51096,1.40044,5: Unplayable in another language,96,5,2,4,
40579,boardgameexpansion,Yvio: Freibeuter der Karibik,1,4,60,10,2008,6.8274,73,2.125,8,5.53752,1.60131,1: No necessary in-game text,137,4,3,8,
40635,boardgameexpansion,Zooloretto Exotic,2,5,45,8,2009,6.94873,415,2.037,27,5.70228,1.19986,1: No necessary in-game text,1665,23,91,152,
40674,boardgameexpansion,Zombies!!! 8: Jailbreak,2,6,120,16,2009,6.51523,322,2.0556,18,5.60933,1.59122,4: Extensive use of text - massive conversion needed to be playable,1540,36,31,124,
40688,boardgameexpansion,Treasure Chest,2,6,75,9,2009,7.22629,629,2.619,42,5.86677,1.26588,3: Moderate in-game text - needs crib sheet or paste ups,2420,71,88,283,
40776,boardgameexpansion,Arkham Horror: Innsmouth Horror Expansion,1,8,180,13,2009,7.89541,3526,3.5825,206,6.86439,1.29152,4: Extensive use of text - massive conversion needed to be playable,10519,106,182,838,
40778,boardgameexpansion,A Game of Thrones: The Card Game – The War of Five Kings,2,4,60,14,2008,7.08937,79,3.0,5,5.55063,1.55556,1: No necessary in-game text,541,21,7,33,
40780,boardgameexpansion,A Game of Thrones: The Card Game – Ancient Enemies,2,4,60,12,2008,7.14634,82,3.0,4,5.55357,1.63934,1: No necessary in-game text,576,21,7,26,
40781,boardgameexpansion,A Game of Thrones: The Card Game – Sacred Bonds,2,4,60,12,2008,7.10473,74,2.3333,3,5.54866,1.58648,1: No necessary in-game text,551,17,7,23,
40782,boardgameexpansion,A Game of Thrones: The Card Game – Epic Battles,2,4,60,0,2008,7.11538,65,2.5,4,5.54159,1.66067,1: No necessary in-game text,517,22,7,26,
40783,boardgameexpansion,A Game of Thrones: The Card Game – The Battle of Ruby Ford,2,4,60,13,2008,7.17188,64,2.5,4,5.54441,1.51675,1: No necessary in-game text,511,17,6,25,
40784,boardgameexpansion,A Game of Thrones: The Card Game – Calling the Banners,2,4,60,13,2008,6.89403,67,2.5,4,5.53654,1.82042,1: No necessary in-game text,499,13,6,24,
40786,boardgameexpansion,A Game of Thrones: The Card Game – A Song of Summer,2,4,60,0,2008,7.04815,81,2.4,5,5.54586,1.67626,5: Unplayable in another language,522,20,7,27,
40788,boardgameexpansion,A Game of Thrones: The Card Game – The Winds of Winter,2,4,60,0,2008,7.03973,73,2.5,6,5.54169,1.60338,5: Unplayable in another language,522,19,7,29,
40794,boardgameexpansion,Cuba: El Presidente,2,5,120,12,2009,7.61478,1155,3.1333,90,6.19314,1.16021,2: Some necessary text - easily memorized or small crib sheet,3077,56,87,224,
40818,boardgameexpansion,Zooloretto: The Reindeer,2,5,45,8,2008,6.52234,87,1.25,4,5.53008,1.37444,1: No necessary in-game text,536,13,50,71,
40820,boardgameexpansion,Zooloretto: King K.,2,5,45,8,2009,6.71086,50,2.0,1,5.51858,1.10547,1: No necessary in-game text,199,5,66,104,
40822,boardgameexpansion,Zooloretto: Rio Grande Games Expansion Pack #1,2,5,45,8,2007,6.9433,288,1.9524,21,5.65643,1.07664,1: No necessary in-game text,1035,30,48,81,
40825,boardgameexpansion,Zooloretto: Rio Grande Games Expansion Pack #2,2,5,45,8,2009,6.9312,124,1.9333,15,5.56597,1.26209,1: No necessary in-game text,607,11,61,83,
40845,boardgameexpansion,"Keltis: Neue Wege, Neue Ziele",2,4,30,10,2009,7.1267,916,2.0845,71,5.95849,1.17134,1: No necessary in-game text,2095,34,29,71,
40849,boardgameexpansion,Pandemic: On the Brink,2,5,45,8,2009,8.02931,18383,2.6536,817,7.69095,1.1229,3: Moderate in-game text - needs crib sheet or paste ups,53914,603,383,3081,
40887,boardgameexpansion,Monty Python Fluxx: Castle Expansion,2,6,30,10,2009,6.81003,324,1.5,18,5.64499,1.55236,3: Moderate in-game text - needs crib sheet or paste ups,1234,19,30,156,
40919,boardgameexpansion,A Game of Thrones: The Card Game – A Change of Seasons,2,4,60,0,2008,6.70278,72,2.5,6,5.53268,1.66573,1: No necessary in-game text,522,18,6,28,
40920,boardgameexpansion,A Game of Thrones: The Card Game – The Raven's Song,2,4,60,0,2008,6.73188,69,2.4,5,5.53397,1.61139,1: No necessary in-game text,510,13,6,24,
40921,boardgameexpansion,A Game of Thrones: The Card Game – Refugees of War,2,4,60,12,2008,7.02105,95,2.875,8,5.5542,1.59715,4: Extensive use of text - massive conversion needed to be playable,574,21,7,25,
40922,boardgameexpansion,A Game of Thrones: The Card Game – Scattered Armies,2,4,60,12,2008,6.86806,72,2.5,6,5.53783,1.55287,1: No necessary in-game text,502,17,6,21,
40924,boardgameexpansion,A Game of Thrones: The Card Game – City of Secrets,2,4,60,0,2009,7.17623,61,3.0,3,5.54241,1.61216,1: No necessary in-game text,432,15,6,26,
41034,boardgameexpansion,Munchkin Promo Cards,3,6,90,10,0,6.76336,232,1.7143,14,5.5832,2.08977,3: Moderate in-game text - needs crib sheet or paste ups,6498,818,520,926,
41064,boardgameexpansion,Talisman (Revised 4th Edition): The Dungeon Expansion,2,6,90,13,2009,7.34245,2198,2.3611,72,6.30284,1.43175,3: Moderate in-game text - needs crib sheet or paste ups,6856,69,60,311,
41105,boardgameexpansion,Dominion: Black Market Promo Card,2,4,30,10,2009,7.14036,3623,2.3235,170,6.46551,1.64737,3: Moderate in-game text - needs crib sheet or paste ups,10359,227,54,235,
41176,boardgameexpansion,Axis & Allies: War at Sea – Flank Speed Booster Pack,2,2,60,0,2009,7.24932,73,2.5,4,5.54548,1.40246,2: Some necessary text - easily memorized or small crib sheet,173,4,16,17,
41213,boardgameexpansion,Federation Commander: Reference Rulebook,2,8,45,12,2009,8.33559,59,4.0,4,5.55588,1.31029,1: No necessary in-game text,202,2,9,19,
41261,boardgameexpansion,Empires: Builder Expansion,3,6,90,13,2011,7.55169,472,2.9348,46,5.83697,1.51115,2: Some necessary text - easily memorized or small crib sheet,1136,15,91,264,
41271,boardgameexpansion,World of Warcraft: The Adventure Game – Brebo Bigshot Character Pack,2,4,120,12,2009,6.85632,87,2.25,8,5.53849,1.32593,1: No necessary in-game text,559,12,21,47,
